Timestamp,Milliseconds,X,Y,Z
2022-12-18 16:15:39,157001,-7.374,12.634,22.05
2022-12-18 16:15:39,157501,1.728,15.524,29.407
2022-12-18 16:15:40,158001,-6.148,-9.524,14.872
2022-12-18 16:15:40,158502,4.522,0.117,-6.273
2022-12-18 16:15:41,159001,3.818,0.392,7.807
2022-12-18 16:15:41,159501,3.435,-4.558,5.226
2022-12-18 16:15:42,160002,1.834,3.488,7.503
2022-12-18 16:15:42,160501,-0.119,-3.533,5.755
2022-12-18 16:15:43,161001,3.964,-0.847,10.795
2022-12-18 16:15:43,161502,2.209,6.102,-16.328
2022-12-18 16:15:44,162001,6.201,-1.838,-3.146
2022-12-18 16:15:44,162501,0.66,-6.682,22.261
2022-12-18 16:15:45,163002,-3.461,-7.845,21.98
2022-12-18 16:15:45,163501,-9.241,9.1,16.383
2022-12-18 16:15:46,164001,-1.852,8.973,-13.853
2022-12-18 16:15:46,164501,-3.95,5.482,-2.873
2022-12-18 16:15:47,165002,2.315,-1.625,-2.097
2022-12-18 16:15:47,165501,2.861,-1.431,4.869
2022-12-18 16:15:48,166001,9.095,3.184,-11.901
2022-12-18 16:15:48,166501,4.4,-16.505,48.405
2022-12-18 16:15:49,167002,-6.631,3.509,-25.311
2022-12-18 16:15:49,167501,3.366,-2.851,8.173
2022-12-18 16:15:50,168001,-7.747,1.659,-3.498
2022-12-18 16:15:50,168502,-12.04,-2.695,25.797
2022-12-18 16:15:51,169001,-1.129,0.165,-2.463
2022-12-18 16:15:51,169501,3.792,0.986,1.805
2022-12-18 16:15:52,170002,0.531,-3.21,16.155
2022-12-18 16:15:52,170501,-3.1,28.268,-13.328
2022-12-18 16:15:53,171001,-3.658,7.632,-4.771
2022-12-18 16:15:53,171501,6.818,4.242,-13.268
2022-12-18 16:15:54,172002,-14.084,4.446,26.515
2022-12-18 16:15:54,172501,1.913,2.719,1.915
2022-12-18 16:15:55,173001,0.842,-5.836,36.499
2022-12-18 16:15:55,173501,-0.928,-1.072,-1.762
2022-12-18 16:15:56,174002,-1.994,2.676,17.008
2022-12-18 16:15:56,174501,14.465,-0.428,0.042
2022-12-18 16:15:57,175001,3.275,-10.338,0.988
2022-12-18 16:15:57,175502,17.985,-12.447,24.293
2022-12-18 16:15:58,176001,3.143,-2.224,31.505
2022-12-18 16:15:58,176501,6.77,2.853,11.961
2022-12-18 16:15:59,177002,2.99,13.357,-0.151
2022-12-18 16:15:59,177501,-3.121,5.966,-3.356
2022-12-18 16:16:00,178001,-3.445,-3.315,3.734
2022-12-18 16:16:00,178502,13.139,-0.639,-11.552
2022-12-18 16:16:01,179001,3.095,5.32,-8.427
2022-12-18 16:16:01,179501,-7.886,-0.737,39.101
2022-12-18 16:16:02,180001,-14.324,1.201,37.801
2022-12-18 16:16:02,180502,15.349,2.281,-1.439
2022-12-18 16:16:03,181001,0.196,3.383,45.894
2022-12-18 16:16:03,181501,-11.444,-1.85,33.422
2022-12-18 16:16:04,182002,-17.429,1.819,11.676
2022-12-18 16:16:04,182501,-12.521,-2.001,23.218
2022-12-18 16:16:05,183001,-2.774,-1.525,-15.617
2022-12-18 16:16:05,183501,2.485,5.968,-1.613
2022-12-18 16:16:06,184002,-6.361,-11.985,48.817
2022-12-18 16:16:06,184501,-8.738,1.357,24.186
2022-12-18 16:16:07,185001,-1.168,4.333,-8.868
2022-12-18 16:16:07,185502,5.621,8.552,-22.558
2022-12-18 16:16:08,186001,7.278,19.742,-8.904
2022-12-18 16:16:08,186501,3.725,-2.671,6.344
2022-12-18 16:16:09,187001,5.135,-0.114,-9.744
2022-12-18 16:16:09,187501,-9.207,0.591,34.203
2022-12-18 16:16:10,188002,-3.449,-2.564,-0.591
2022-12-18 16:16:10,188501,-0.593,-0.895,1.472
2022-12-18 16:16:11,189001,-0.708,-5.267,-1.453
2022-12-18 16:16:11,189501,0.263,0.905,24.566
2022-12-18 16:16:12,190002,1.862,0.902,2.501
2022-12-18 16:16:12,190501,-4.259,2.643,8.324
2022-12-18 16:16:13,191001,0.474,-4.915,12.492
2022-12-18 16:16:13,191501,0.979,-3.339,19.613
2022-12-18 16:16:14,192002,-4.939,1.163,12.983
2022-12-18 16:16:14,192501,1.259,0.112,6.073
2022-12-18 16:16:15,193001,4.065,-2.506,11.93
2022-12-18 16:16:15,193501,0.251,3.663,9.373
2022-12-18 16:16:16,194001,1.4,1.084,16.127
2022-12-18 16:16:16,194501,2.65,-0.043,11.551
2022-12-18 16:16:17,195001,1.266,8.159,4.718
2022-12-18 16:16:17,195501,-1.295,4.237,11.731
2022-12-18 16:16:18,196001,0.747,2.255,22.045
2022-12-18 16:16:18,196502,-1.575,0.399,-3.033
2022-12-18 16:16:19,197001,-4.228,5.683,47.615
2022-12-18 16:16:19,197501,8.918,-5.542,16.835
2022-12-18 16:16:20,198001,-0.438,4.158,38.177
2022-12-18 16:16:20,198502,-6.971,9.294,39.353
2022-12-18 16:16:21,199001,-4.103,8.018,26.745
2022-12-18 16:16:21,199501,-6.706,10.144,11.116
2022-12-18 16:16:22,200001,5.497,1.391,29.098
2022-12-18 16:16:22,200502,-6.313,-7.46,-20.054
2022-12-18 16:16:23,201001,-8.391,0.653,11.168
2022-12-18 16:16:23,201501,-1.462,12.411,17.319
2022-12-18 16:16:24,202001,-0.014,-6.931,-22.429
