Timestamp,Milliseconds,X,Y,Z
2022-12-18 15:46:54,221000,1.513,-1.091,5.865
2022-12-18 15:46:55,221500,2.897,-0.519,3.5
2022-12-18 15:46:55,222001,-1.304,4.635,5.061
2022-12-18 15:46:56,222500,0.505,0.522,7.701
2022-12-18 15:46:56,223000,-1.62,3.079,4.237
2022-12-18 15:46:57,223500,0.016,2.578,10.776
2022-12-18 15:46:57,224001,1.865,1.96,10.601
2022-12-18 15:46:58,224500,-0.665,0.72,10.819
2022-12-18 15:46:58,225000,0.718,-0.141,3.287
2022-12-18 15:46:59,225500,0.244,-1.158,13.629
2022-12-18 15:46:59,226001,-0.619,4.702,3.528
2022-12-18 15:47:00,226500,-1.57,2.636,5.614
2022-12-18 15:47:00,227000,-2.592,-3.471,16.373
2022-12-18 15:47:01,227500,0.33,2.533,7.845
2022-12-18 15:47:01,228001,0.325,0.239,7.649
2022-12-18 15:47:02,228500,0.773,1.022,11.621
2022-12-18 15:47:02,229000,-1.01,-0.701,10.397
2022-12-18 15:47:03,229500,0.052,-3.765,13.306
2022-12-18 15:47:03,230001,0.189,-2.621,8.69
2022-12-18 15:47:04,230500,1.034,-1.86,14.29
2022-12-18 15:47:04,231000,0.68,3.268,4.072
2022-12-18 15:47:05,231501,1.726,6.785,11.082
2022-12-18 15:47:05,232000,-1.963,-2.233,6.365
2022-12-18 15:47:06,232500,0.478,0.301,23.017
2022-12-18 15:47:06,233000,1.515,2.583,-2.954
2022-12-18 15:47:07,233500,-5.578,3.6,12.112
2022-12-18 15:47:07,234001,-2.547,3.488,14.472
2022-12-18 15:47:08,234500,-0.861,1.819,1.23
2022-12-18 15:47:08,235000,0.342,0.952,10.383
2022-12-18 15:47:09,235500,0.095,6.361,11.362
2022-12-18 15:47:09,236001,0.555,5.015,11.166
2022-12-18 15:47:10,236500,-0.416,-2.449,6.557
2022-12-18 15:47:10,237000,0.897,-2.779,10.287
2022-12-18 15:47:11,237500,-2.552,2.672,8.542
2022-12-18 15:47:11,238000,1.403,6.397,4.254
2022-12-18 15:47:12,238500,2.116,4.383,11.082
